accid,lighttreatment,lightintensity,curve_type,loggcl,logitfgmax,loglambdamean,loglambdasd,logtaumean,logtausd
LA1358-T,sun,high,amphi,3.017527781300207,-1.7647186940059632,0.2069809679,0.021924594806350096,5.6672459976,0.018552694227282594
LA1358-T,sun,low,pseudohypo,2.986128117953217,-2.6187460794729676,0.14520873622,0.011375286360383277,4.7048179704,0.00699318196038647
LA1358-T,sun,high,pseudohypo,2.986128117953217,-1.7934583770755974,0.25503383448,0.03445928339593117,5.3527038716,0.020765907870966747
LA1358-U,sun,high,amphi,2.965373970843894,-2.2050617594777737,0.52351540661,0.021622779186151807,5.2901322521,0.010429359215924541
LA1358-U,sun,high,pseudohypo,2.90057304361422,-2.213217271835175,0.2295675661,0.0053571881350769086,5.0811028037,0.0032547831801744047
LA1358-V,shade,low,amphi,2.7281296975116724,-1.9559038757234903,0.54167549818,0.017257498397412818,4.9849865683,0.012006111972621454
LA1358-V,shade,high,amphi,2.7281296975116724,-1.9917309781019592,0.34377860175,0.009726865002227053,5.068844127,0.005886103357878682
LA1358-V,shade,low,pseudohypo,2.71737939929029,-2.0294656926538823,0.23542724637,0.016992901343104046,5.0165118691,0.01068618027632762
LA1358-V,shade,high,pseudohypo,2.71737939929029,-2.109573707064223,0.74900570017,0.037480244139966645,5.8995092386,0.015229566543752352
LA1360-A,sun,low,amphi,2.931618525041893,-2.8507456711969064,-0.027772735221535002,0.02458935422145566,4.5573554349,0.02017925180518766
LA1360-A,sun,high,amphi,2.931618525041893,-1.7264325506580014,0.24409639592,0.015180665947898781,4.8928258901,0.009663504746691089
LA1360-A,sun,low,pseudohypo,2.8474931213012646,-2.4918696830022484,0.037567790228531,0.025346530165573655,4.9660789424,0.018740438484763998
LA1360-A,sun,high,pseudohypo,2.8474931213012646,-1.5459607302548286,0.2988257284,0.013502726652587062,4.9324822692,0.008256703118276372
LA1360-D,sun,high,amphi,2.773095103293241,-2.8682743203942,0.087078436528,0.010180630262661097,4.5953258459,0.0074730380252859985
LA1360-D,sun,high,pseudohypo,2.7124895372504483,-1.4442204627170636,0.109780217803,0.006515901657053137,5.1933090486,0.004426099016244388
LA1360-G,sun,low,amphi,2.984232126844506,-3.046633058541458,-0.003925197780796,0.017999813097454225,4.82951085,0.013008865607035148
LA1360-G,sun,high,amphi,2.984232126844506,-1.9991213930524023,0.135518815607,0.016957592303281012,5.7276109617,0.015546008939888136
LA1360-G,sun,low,pseudohypo,2.9856570569911702,-3.1350210141851518,-0.14110968953,0.009208384031199064,4.5839002743,0.00832793004416644
LA1360-G,sun,high,pseudohypo,2.9856570569911702,-2.3444525191423646,-0.123051364241,0.02572245409465704,5.1298951629,0.031318611309922015
LA1360-H,shade,low,amphi,2.915647445351331,-2.1036551237396237,0.13104785018,0.004441548033960699,4.4586905779,0.0032422691741586336
LA1360-H,shade,high,amphi,2.915647445351331,-1.7348612842985471,0.12446709199,0.009362972117050054,4.550096869,0.006957724355050288
LA1360-H,shade,low,pseudohypo,2.841973785815984,-1.218205665033329,0.20218488965,0.010305986912734101,5.0890961277,0.00684298453189882
LA1360-H,shade,high,pseudohypo,2.841973785815984,-0.7987211400369423,0.33685696966,0.010295265531501738,5.1700150743,0.005606109583550109
LA1360-I,shade,low,amphi,2.9865389573024426,-1.3054204728369174,0.22028550179,0.02194056886064808,5.0893291458,0.01472143537071017
LA1360-I,shade,high,amphi,2.9865389573024426,-0.5829062065862337,0.15026269646,0.010745853724491395,5.7032681539,0.009501267584008332
LA1360-I,shade,low,pseudohypo,2.9665126285187013,-1.095935161676327,0.17456308379,0.018019138656990466,4.9817620436,0.0121314292284431
LA1360-I,shade,high,pseudohypo,2.9665126285187013,-0.4405931984084418,-0.066280357642,0.008175478438219747,5.3911427696,0.009527031658667931
LA1360-J,shade,low,amphi,2.921969766593223,-1.4802773543540475,0.41206791446,0.012758822784068024,5.0957237071,0.006234182932899908
LA1360-J,shade,high,amphi,2.921969766593223,-1.206009398880914,0.40512947546,0.015862594302122345,5.1634725167,0.008066172403731392
LA1360-J,shade,low,pseudohypo,2.9146538810178866,-2.310861856511043,0.098989776644,0.004859889916859531,4.5382711423,0.003145463057536542
LA1360-J,shade,high,pseudohypo,2.9146538810178866,-1.2329976765700053,0.39970963948,0.014680340984230848,5.0861952668,0.006874496421585223
LA1360-K,shade,low,amphi,2.9587580374583164,-2.7097468094345105,0.068451789204,0.011379845193215103,4.7329199177,0.009326889259620162
LA1360-K,shade,high,amphi,2.9587580374583164,-1.8587671574174307,0.3445181566,0.017698538429653507,5.0159013211,0.010243645259303127
LA1360-K,shade,low,pseudohypo,2.928857828551751,-2.795814322722569,0.105337531974,0.02486858869054285,4.9363195703,0.019045068275029824
LA1360-K,shade,high,pseudohypo,2.928857828551751,-2.0390709920612733,0.117429728786,0.00669077226274688,4.6073460166,0.004825493642357942
LA1360-L,shade,low,amphi,2.973835818211078,-2.3536747741236694,0.27989452722,0.01103530697743653,4.5799487979,0.008045183080776269
LA1360-L,shade,high,amphi,2.973835818211078,-1.9992783540710535,0.30595571512999997,0.012553434165856518,4.7885286862,0.006768613301341179
LA1360-L,shade,low,pseudohypo,2.9121881408595187,-3.025088424365628,0.063554636985,0.004203965551397258,4.2293832182,0.0029809868773665936
LA1360-L,shade,high,pseudohypo,2.9121881408595187,-1.9004282920882933,0.17768698956,0.00769744805353028,4.6643503648,0.005015633549884577
LA1360-M,sun,low,amphi,2.91814380045791,-3.013525733780722,0.122797575371,0.008678403854578508,5.1861629443,0.006851851048453814
LA1360-M,sun,high,amphi,2.91814380045791,-2.309568972494341,0.22670787419,0.01936692991002742,5.3295678928,0.013750200627310845
LA1360-M,sun,low,pseudohypo,2.8543723521501687,-2.349926833082851,-0.007690159644408,0.003865599295476895,5.2736250054,0.0034922119894115495
LA1360-M,sun,high,pseudohypo,2.8543723521501687,-1.8049653319197136,0.28560995567,0.015993147459723207,5.5863156372,0.01121263079037732
LA1360-N,sun,low,amphi,3.079168690306161,-3.124106820266555,0.123604367158,0.02806531597619258,4.9256030617,0.02527070731996307
LA1360-N,sun,high,amphi,3.079168690306161,-2.2558292433946874,0.48807417343,0.0158800900408954,5.0920272075,0.008057736762106422
LA1360-N,sun,low,pseudohypo,3.066840752988072,-2.924137920177491,0.29029010356,0.033161123444299306,5.3547576431,0.020353773380247853
LA1360-N,sun,high,pseudohypo,3.066840752988072,-2.100096027890679,0.57452060678,0.01492024353356924,5.4970875651,0.006892005969011407
LA1360-O,shade,low,amphi,2.9578675450901812,-3.7191858844505674,0.039930422334,0.005696514461167307,4.4413382858,0.0051878790866978115
LA1360-O,shade,high,amphi,2.9578675450901812,-1.4476118589791218,0.29523820855,0.01553191665974352,5.4766289582,0.009887320514435033
LA1360-O,shade,low,pseudohypo,2.9450051767434005,-3.7174489173043943,-0.029206234505,0.005128536094676649,4.5485878502,0.004888352121849152
LA1360-O,shade,high,pseudohypo,2.9450051767434005,-1.5752026345231385,0.22004578097,0.015096871206148638,5.194867895,0.009000182998508499
LA1360-P,shade,low,amphi,2.824703601350269,-2.5397355635875627,0.055256261436,0.006206333802458477,4.7175233967,0.005112877061037192
LA1360-P,shade,high,amphi,2.824703601350269,-1.7179965261688055,0.26931617619,0.017585701798334585,4.9385983148,0.011225884434034916
LA1360-P,shade,low,pseudohypo,2.7897073177143072,-2.8131005130259985,0.051751093078,0.009075682565764841,4.5775535742,0.007648709218588771
LA1360-P,shade,high,pseudohypo,2.7897073177143072,-1.8744880559561512,0.11590073771000001,0.006533334268914501,4.8717388011,0.0051459033893303035
LA1360-Q,sun,low,amphi,2.929858844228729,-2.794940417859122,0.174503605547,0.029181782186537292,4.9619914115,0.022709110029740503
LA1360-Q,sun,high,amphi,2.929858844228729,-1.8841932867090663,0.35136816447,0.01624261893140704,5.2207548594,0.010111788466743531
LA1360-Q,sun,low,pseudohypo,2.8746554820261028,-2.487064522833843,0.103134394077,0.01015037484060872,5.1612511094,0.009575386750614073
LA1360-Q,sun,high,pseudohypo,2.8746554820261028,-1.5122404902622613,0.30416054598,0.008726834187820482,5.5036958366,0.005326203901750616
LA1360-R,sun,low,amphi,2.935693567144989,-2.155317548865009,0.127497949966,0.01036297783232911,5.1024575231,0.009705064885464054
LA1360-R,sun,high,amphi,2.935693567144989,-1.6889771804178348,0.42013332344,0.019198207936456775,5.5105151765,0.012191552394134083
LA1360-R,sun,low,pseudohypo,2.888817216722641,-1.9263489912809821,-0.057039029049573003,0.03184110423553176,5.4216549309,0.04856256329550764
LA1360-R,sun,high,pseudohypo,2.888817216722641,-1.5839325177902277,0.36250111587,0.025898739656070244,5.7022097607,0.019737655876737585
LA1360-S,shade,low,amphi,2.916174563435744,-2.345911414870456,0.077884935587,0.0046385194973126,4.8581713548,0.0038486506775147152
LA1360-S,shade,high,amphi,2.916174563435744,-1.5122229986665239,0.149746980699,0.021352164389867,5.4382240668,0.017697882891273494
LA1360-S,shade,low,pseudohypo,2.888115884162084,-2.2628082411202377,0.065364363898,0.003282537607457141,5.1982770564,0.003860499072092201
LA1360-S,shade,high,pseudohypo,2.888115884162084,-1.6544692900364584,0.120037257337,0.009262675082761625,5.424225028,0.008788973659538651
LA1360-T,shade,low,amphi,2.9054646889088733,-2.202911194547716,0.0401325839288,0.011171691872384424,5.0452619263,0.009418109206708523
LA1360-T,shade,high,amphi,2.9054646889088733,-1.7625581379104436,0.109592557681,0.008044957586019023,5.2690464178,0.006684810159937055
LA1360-T,shade,low,pseudohypo,2.8785140221616587,-2.100869583320184,0.101218018409,0.012766657247083054,5.0701638477,0.009391065051815055
LA1360-T,shade,high,pseudohypo,2.8785140221616587,-1.465561705389098,0.095596186017,0.019864012419269186,5.43004804,0.017550923763113374
LA1360-U,shade,low,amphi,2.9436114961483772,-2.3095415974949756,0.26508814359,0.024285264673938173,5.2864838967,0.013672404109879226
LA1360-U,shade,high,amphi,2.9436114961483772,-1.5725478062069338,0.25202795306,0.016259774536244772,5.6457252587,0.011263191512475105
LA1360-U,shade,low,pseudohypo,2.927043090923799,-2.2786805505961487,0.29866148632,0.0250419297363766,5.3111104706,0.012770266076963776
LA1360-U,shade,high,pseudohypo,2.927043090923799,-1.6339794569890878,0.1900097658,0.01137746602238291,5.5787934978000004,0.007489187740296297
LA1360-V,sun,low,amphi,2.8993001103949214,-2.3110079810268234,0.089838842864,0.0075959053383381926,5.132020479,0.008445507881698943
LA1360-V,sun,high,amphi,2.8993001103949214,-1.6866815756278255,0.147075944657,0.015469913009840588,5.1612056431,0.012415709494810679
LA1360-V,sun,low,pseudohypo,2.8460648862168685,-2.197913858659821,0.040115484663,0.005299445286384274,4.9724938142,0.005351799745139057
LA1360-V,sun,high,pseudohypo,2.8460648862168685,-1.719108465058668,0.11594906856500001,0.015114779450839692,5.2572636526,0.015443611672778251
LA1360-W,sun,low,amphi,3.0188100660317545,-2.7894394514760332,0.116301396786,0.017039785543595393,4.6889618862,0.014411505980525974
LA1360-W,sun,high,amphi,3.0188100660317545,-1.8494455258423037,0.145007570225,0.012568292034911771,5.0307372608,0.010688331232073148
LA1360-W,sun,low,pseudohypo,2.9841613195008185,-2.1194487203738555,0.065010185658,0.01245751563008044,5.0752038962,0.012770934145404231
LA1360-W,sun,high,pseudohypo,2.9841613195008185,-1.3392444291181314,0.32562530588,0.011296886021564749,5.2102798708,0.008527985173605116
LA1360-X,sun,low,amphi,2.927153100209828,-2.670962155554537,0.118497083469,0.00795304108157166,4.7096867346,0.005239603616116102
LA1360-X,sun,high,amphi,2.927153100209828,-1.8703716260787318,0.22435725813,0.03481107090607041,5.0251141014,0.02663685611978795
LA1360-X,sun,low,pseudohypo,2.88380819192133,-2.53893989841333,-0.15093833466,0.009656949597780379,5.0402901111,0.012492815019462864
LA1360-X,sun,high,pseudohypo,2.88380819192133,-1.8430805078089878,0.24246694322,0.024000966770922522,4.992846163,0.01789255717115622
LA1364-D,shade,low,amphi,2.9191024048162144,-2.072090150521832,0.28925583506,0.018291604794123343,4.7882687529,0.019309542907727677
LA1364-D,shade,high,amphi,2.9191024048162144,-1.3595825137595476,0.26280975903,0.022829489322677626,5.7512568508,0.019101491223884465
LA1364-D,shade,low,pseudohypo,2.841365045664669,-1.6588522715116245,0.46165782532,0.03319493835806218,5.3177245116,0.019599309275765125
LA1364-D,shade,high,pseudohypo,2.841365045664669,-1.294784097807755,0.51790268108,0.021592563464053968,5.3157555602,0.010494474831079263
LA1364-F,shade,low,amphi,2.944284933067135,-2.751073588941283,0.17715482879,0.00979651906966061,4.9766990708,0.007461564170167863
LA1364-F,shade,high,amphi,2.944284933067135,-2.142432438785658,0.3967279838,0.01857041258442089,5.4950480083,0.010441037327394879
LA1364-F,shade,low,pseudohypo,2.8804889731348373,-2.945652021686435,0.022149397168461,0.019544926032979245,4.8517078423,0.01600011568406567
LA1364-F,shade,high,pseudohypo,2.8804889731348373,-2.295293951368226,0.26622782,0.015612086843455712,5.1251786652,0.009005663317026052
LA1364-G,shade,low,amphi,2.7944420332055673,-1.2137068454546116,0.60069658073,0.00715145519511616,5.2718519467,0.002890491866904628
LA1364-G,shade,high,amphi,2.7944420332055673,-0.885073704964587,0.38071213227,0.01283513074013217,5.4958049836,0.007469405873798696
LA1364-G,shade,low,pseudohypo,2.6754780358381214,-0.6974550226151885,0.62081881537,0.01152685623675065,5.2722169669,0.004600550860296247
LA1364-G,shade,high,pseudohypo,2.6754780358381214,-0.404871141378385,0.40074937947,0.019979183666095374,5.1802439686,0.011449484837075774
LA1364-H,sun,low,amphi,3.115524202691532,-3.244650178070841,0.15248898277,0.015866625736142503,4.8619005932,0.010566706859468911
LA1364-H,sun,high,amphi,3.115524202691532,-1.8831340070394134,0.27184487511,0.00848311698025921,5.631475892,0.005361955285970297
LA1364-H,sun,low,pseudohypo,3.0298488511353554,-2.5906487477044227,0.11883376377,0.011745334576130943,4.8442075854,0.007938156879238803
LA1364-H,sun,high,pseudohypo,3.0298488511353554,-1.6085327506290716,0.43648483206,0.010656534570673493,5.5509826467,0.005757006854351506
LA1364-J,shade,low,amphi,2.8188519743444256,-2.2087470172578354,0.21351795964,0.008756664170141244,4.8756213816,0.009248152499096657
LA1364-J,shade,high,amphi,2.8188519743444256,-1.540225675675683,0.43983270435,0.01606429564761486,5.2248769414,0.0125433101001903
LA1364-J,shade,low,pseudohypo,2.8144668855684283,-4.2529346958953065,-0.096975661281,0.016552086153892275,4.5083338959,0.017450836451012114
LA1364-J,shade,high,pseudohypo,2.8144668855684283,-1.7731664779628413,0.41062252294,0.01742148747176745,5.1747556824,0.00905325816693125
LA1364-K,sun,high,amphi,2.9877762135490467,-2.7196196953867244,0.17935560775,0.011388766681345147,4.7740945328,0.007675013469928756
LA1364-K,sun,low,pseudohypo,2.891331023944568,-3.597873986228517,0.088602121361,0.019007131094599113,4.9329044588,0.0120965890687847
LA1364-K,sun,high,pseudohypo,2.891331023944568,-2.453695277755461,0.20491583776,0.011898895582509112,5.1507157425,0.00806882681760343
LA1364-L,sun,low,amphi,3.04024468140843,-3.94948949971445,0.129694030323,0.012834095258234642,5.2355260857,0.009526651761955968
LA1364-L,sun,high,amphi,3.04024468140843,-2.888652431787669,0.2542787465,0.015895138985778115,5.079426422,0.0108235673819905
LA1364-L,sun,low,pseudohypo,2.936738120523335,-3.42730361017128,-0.048125738089259996,0.020423675172540807,5.4720303025,0.019433019777196855
LA1364-L,sun,high,pseudohypo,2.936738120523335,-2.8395010248983565,0.27076893644,0.011910991190232539,4.9734196121,0.007258478447459638
LA1364-M,sun,low,pseudohypo,2.8350554367367424,-4.294693243740053,-0.068848359436,0.01210782264217229,4.4901683807,0.01077666401779372
LA1364-M,sun,high,pseudohypo,2.8350554367367424,-2.2722336772385012,0.15864347763,0.011195810955142908,4.8373721838,0.00682211914490392
LA1364-N,shade,low,amphi,2.9663028476407534,-1.9965145370646484,0.14057322344,0.010691451937475673,5.0162853572,0.007839126149465601
LA1364-N,shade,high,amphi,2.9663028476407534,-1.3519343884644877,0.24469126775,0.005436640267722985,5.4104917498,0.0035686485943575413
LA1364-N,shade,low,pseudohypo,2.9241485652011314,-1.6966798248225126,0.34812613925,0.017031602974008474,5.2897342243,0.010211877374352299
LA1364-N,shade,high,pseudohypo,2.9241485652011314,-1.1399527050999254,0.17526958335,0.014956277232001257,5.3201369618,0.010801221968583711
LA1364-O,shade,low,amphi,2.8500849188276134,-2.6086823707579136,0.38710500359,0.01581078867964448,4.950496753,0.0074962880283480915
LA1364-O,shade,high,amphi,2.8500849188276134,-1.7466078479592229,0.30101534662,0.013776735685723508,5.5757936876,0.009500318971141924
LA1364-O,shade,low,pseudohypo,2.7932417937176925,-2.6838462578903686,0.161627821,0.008933070285075027,4.6180239636,0.005882075147952571
LA1364-O,shade,high,pseudohypo,2.7932417937176925,-1.8328009541816963,0.33521463781,0.019950089878184814,5.4589867228,0.011717288801593156
LA1364-P,shade,low,amphi,2.893244646684977,-2.7305953646051346,0.32001544348,0.04955442553285747,5.2430750683,0.03553409388789643
LA1364-P,shade,high,amphi,2.893244646684977,-1.796889378680105,0.012122588169252711,0.014573712312665368,5.632219387,0.015605203700387283
LA1364-P,shade,low,pseudohypo,2.8372089507959526,-2.799635540044396,0.271929630169,0.03701518671547034,5.0091927879,0.06375710887020973
LA1364-P,shade,high,pseudohypo,2.8372089507959526,-1.724396094255566,0.051094316127,0.009425862644594085,5.6107867083,0.010891600093008698
LA1364-R,sun,high,amphi,2.9866167885856614,-1.9295638377738964,0.34706659688,0.0063391866098473516,5.5415587378,0.0038029254938511284
LA1364-R,sun,high,pseudohypo,2.958285785586471,-2.398785739683047,0.0301773878015,0.0054658024880036805,4.8677133655,0.004849188707741019
LA1364-S,shade,low,amphi,2.9117167668822055,-1.89373678449483,0.215446863092,0.032957122151545504,5.4548621762,0.02480691525251134
LA1364-S,shade,high,amphi,2.9117167668822055,-1.5270349525750044,0.3479824626,0.021157773856162708,5.4953039244,0.014636931391953639
LA1364-S,shade,low,pseudohypo,2.8365561197547304,-2.154827596769325,0.22481069133,0.019091198730064023,4.870550515,0.01134775394587189
LA1364-S,shade,high,pseudohypo,2.8365561197547304,-1.3764864047029834,0.086600206922,0.011781059578302737,5.6732864276,0.012719296136508762
LA1364-T,shade,low,amphi,2.7873434920488935,-3.5764706712225247,-0.04443324975818,0.018529265526791544,4.5450961218,0.01582477708743008
LA1364-T,shade,high,amphi,2.7873434920488935,-2.840349544068636,0.022991029284585,0.010914143083492105,4.4906927142,0.008696675933576687
LA1364-T,shade,low,pseudohypo,2.7303626733611215,-2.169433830219131,0.36088262693,0.028805403622238136,5.1086943406,0.017609814618926137
LA1364-T,shade,high,pseudohypo,2.7303626733611215,-1.7081270599728353,0.35982399433,0.056535918446073107,5.4130468302,0.0363802589366005
LA1364-U,sun,low,amphi,2.804577706419819,-3.1667115085965345,0.00509544367222,0.004961946515297454,4.5768581782,0.0044971852346083275
LA1364-U,sun,high,amphi,2.804577706419819,-2.1443419430472046,0.093246962584,0.007012031379144454,5.0647515491,0.005689056840619076
LA1364-U,sun,low,pseudohypo,2.7477685154242932,-2.6600439218983327,0.007625677466269,0.0066186956052762145,4.7723537893,0.005874587615130374
LA1364-U,sun,high,pseudohypo,2.7477685154242932,-1.7437515317191052,0.13335696761,0.0075763706836928894,4.949433333,0.005704842708931145
LA1364-V,sun,low,amphi,3.0761056167544747,-2.7002153788369077,0.2531501561,0.013417858636296605,4.9318412867,0.00812996274607858
LA1364-V,sun,high,amphi,3.0761056167544747,-1.7364029744833225,0.38291681549,0.012432314509194211,5.5040315032,0.007013514460338353
LA1364-V,sun,low,pseudohypo,3.006044230873062,-2.4973450343162975,0.23808494027,0.01689609262977918,4.7994272211,0.010386972167225988
LA1364-V,sun,high,pseudohypo,3.006044230873062,-1.4653553803500028,0.34941554504,0.021794618813550614,5.7046618449,0.012940789069630133
LA1364-W,sun,low,amphi,2.7425848135579787,-1.54332860420747,0.30677653344,0.015476813865074802,5.1522651581,0.009236974922575839
LA1364-W,sun,high,amphi,2.7425848135579787,-0.8330448364753877,0.47170753683,0.03161158636674264,5.5737438741,0.016284398139829286
LA1364-W,sun,low,pseudohypo,2.7257340882079406,-1.4222680891124626,0.25986583285,0.015428969824271908,5.1297183382,0.01063013956205794
LA1364-W,sun,high,pseudohypo,2.7257340882079406,-0.6394428647442844,0.31734369278,0.024871295084162186,5.5998298515,0.017541952885734326
LA1364-X,shade,low,amphi,2.6832158358221085,-1.9845803582095913,0.40030775744,0.05800839229400955,5.6579206055,0.0394041751441566
LA1364-X,shade,high,amphi,2.6832158358221085,-1.538945602028348,0.44364467537,0.022289931528734253,5.7438212217,0.012955280170510248
LA1364-X,shade,low,pseudohypo,2.627206432421032,-1.782249860170728,0.40315613017,0.05134392665735801,5.8241364854,0.03932252004616858
LA1364-X,shade,high,pseudohypo,2.627206432421032,-1.2900808157756616,0.40861091499,0.019974783985358978,5.762044942,0.012306519361111866
LA1589-B,shade,low,amphi,2.778523856210035,-3.3646071378682896,-0.29773986412,0.02671391022034251,4.7758306543,0.03693355728125615
LA1589-B,shade,high,amphi,2.778523856210035,-3.040299943386749,-0.114317828871,0.015454762551933924,4.2093579481,0.015783512238479715
LA1589-B,shade,low,pseudohypo,2.7862388018757827,-3.394590277673491,-0.086409037337,0.009781434371734348,4.6008102329,0.01013010064189111
LA1589-B,shade,high,pseudohypo,2.7862388018757827,-2.7310121386076402,-0.082765495035,0.011965056378778574,4.3068354207,0.010599951261674343
LA1589-F,shade,low,amphi,2.8130277463479816,-1.6529750305434292,0.30122138791,0.01074332748261608,4.7677210311,0.005935712695557877
LA1589-F,shade,high,amphi,2.8130277463479816,-1.413390010391509,0.36198266696,0.011777045650445185,5.1858099338,0.0067741473441768375
LA1589-F,shade,low,pseudohypo,2.807488854904063,-2.2117501344294226,0.089873139997,0.01086774077757659,4.4946567087,0.007617818258925599
LA1589-F,shade,high,pseudohypo,2.807488854904063,-1.4132101096303409,0.17553510678,0.010094015909315225,4.7981758146,0.006785361133745371
LA1589-G,shade,low,amphi,2.8623724278934266,-2.8765929815857745,0.105998472204,0.008530160624405798,4.0166621248,0.006002368615783658
LA1589-G,shade,high,amphi,2.8623724278934266,-2.2434578937876415,0.120807096535,0.011070868820423675,4.1486151757,0.0077484328085444575
LA1589-G,shade,low,pseudohypo,2.838932283647367,-3.188202440181721,0.090469011149,0.011076966664280426,3.7610652006,0.00849799083540681
LA1589-G,shade,high,pseudohypo,2.838932283647367,-2.1607249522411007,0.1713481911,0.01765782100040046,4.0668832084,0.010495199218376113
LA1589-I,sun,low,amphi,3.053510151076057,-2.189797152733465,0.20546090604,0.02130526292629648,4.293013993,0.012628788510469773
LA1589-I,sun,high,amphi,3.053510151076057,-1.6202275399150288,0.34128829462,0.012005495089535414,4.9244964209,0.006735315472450171
LA1589-I,sun,low,pseudohypo,3.0361466328005715,-2.1892184832436667,-0.139061438284,0.03542005165612921,4.3327589899,0.02887574374555132
LA1589-I,sun,high,pseudohypo,3.0361466328005715,-1.5321050890991104,0.24574068656,0.01699294917472072,4.8137593174,0.009651433169046642
LA1589-J,shade,low,amphi,2.8714342699324176,-3.07951792886969,0.094423237554,0.01021468189829914,4.121658654,0.007497014838537627
LA1589-J,shade,high,amphi,2.8714342699324176,-2.5086591157501763,0.14091797535199999,0.027991897931211474,4.2585915135,0.018674501113159454
LA1589-J,shade,low,pseudohypo,2.876250347620331,-2.7216912808542495,0.123935178715,0.010786068537839102,4.0713855594,0.006961399272185057
LA1589-J,shade,high,pseudohypo,2.876250347620331,-1.636140148548089,0.19725886054,0.0267088160662525,4.4397531815,0.016317833048457905
LA1589-K,sun,high,amphi,2.8877896892064103,-2.2437351962692262,0.3264075651,0.014481293782386192,5.1007555008,0.008798281436589579
LA1589-K,sun,high,pseudohypo,2.8037178262683993,-1.9159856671639195,0.084104678325,0.006177990247434108,5.1543814215,0.005143276894076071
LA1589-L,sun,low,amphi,2.908606860505777,-2.7073031996006645,0.48221161843,0.012329207478599367,4.9090705525,0.005917701104357523
LA1589-L,sun,high,amphi,2.908606860505777,-1.9385174541696462,0.20535077857,0.007882096033730102,4.7674194417,0.004998373353895851
LA1589-L,sun,low,pseudohypo,2.809030034043244,-2.219228726306799,0.098563095628,0.01120547810555738,4.7167548722,0.008827028474322127
LA1589-L,sun,high,pseudohypo,2.809030034043244,-1.2772898782108906,0.27245554515,0.016136480713937088,4.8258810263,0.010508312227935458
LA1589-M,sun,low,amphi,2.8415710055482095,-3.1001308370611773,0.53023041742,0.024486071751275554,5.5997064226,0.014446988828971738
LA1589-M,sun,high,amphi,2.8415710055482095,-2.0333367104012385,0.34497321432,0.006169893110623447,5.110057518,0.0037167210740568428
LA1589-M,sun,low,pseudohypo,2.795217826676328,-2.975800205055198,0.82950445136,0.046842072234511166,5.855461065,0.01886822676450206
LA1589-M,sun,high,pseudohypo,2.795217826676328,-1.8975405429359988,0.28440951166,0.011874616538379746,4.8675265289,0.006545070310684721
LA1589-N,sun,low,amphi,3.080487245427055,-2.916527545944831,0.24793710506,0.028791227624949147,4.4570566028,0.020241570291105408
LA1589-N,sun,high,amphi,3.080487245427055,-1.7241234429804915,0.28078237028,0.02334183883960689,4.9331539765,0.01358151790786949
LA1589-N,sun,low,pseudohypo,3.0192540054260686,-2.732920996011974,0.122929794655,0.012174833773494547,4.4630272835,0.00895107655087125
LA1589-N,sun,high,pseudohypo,3.0192540054260686,-1.4474658193133059,0.26757049585,0.01205604147919538,5.0179040635,0.007331183752843438
LA1589-O,shade,low,amphi,2.9498713811766217,-2.944311474276867,0.03325572702131,0.0160823471814661,4.7617010129,0.01455132685929808
LA1589-O,shade,high,amphi,2.9498713811766217,-1.7680849932228777,0.21064115703,0.00677644289178645,4.8640451584,0.0036182315298683107
LA1589-O,shade,low,pseudohypo,2.9501985509717983,-2.372729439123263,-0.016158013935036,0.010014648407946471,4.643217888,0.007594826977727526
LA1589-O,shade,high,pseudohypo,2.9501985509717983,-2.3394499184875395,0.094460963205,0.00554220523511358,4.9081235443,0.004274278625779824
LA1589-P,shade,low,amphi,2.8958439672317287,-2.046016201642463,0.0333683427448682,0.034083899571585634,5.443796903,0.03582946314702547
LA1589-P,shade,high,amphi,2.8958439672317287,-1.1588871769197249,0.16427301454,0.014013321795368024,5.3637582793,0.011120538332556891
LA1589-P,shade,low,pseudohypo,2.879780819075844,-1.8276703207710536,-0.0328266158461398,0.024841841411696135,5.5407656152,0.030573070089537434
LA1589-P,shade,high,pseudohypo,2.879780819075844,-1.5054770447458057,0.092533764261,0.021626648372909996,4.977580588,0.015628701759474534
LA1589-Q,shade,low,amphi,2.9665315389122786,-2.883619492906419,-0.01758436353468,0.00952941090310555,4.7609654445,0.011816790662415458
LA1589-Q,shade,high,amphi,2.9665315389122786,-1.5606203475507745,0.26565565379,0.011279617663184305,4.9239894645,0.007125034116258513
LA1589-Q,shade,low,pseudohypo,2.950956137607531,-1.622508548482554,-0.03996166303414,0.045384294580649576,4.8282575675,0.04485499830314956
LA1589-Q,shade,high,pseudohypo,2.950956137607531,-1.1980661611046315,0.2016055614,0.013103224877548465,5.2052372081,0.009198172761266821
LA1589-S,sun,low,amphi,3.049998980728146,-3.49096744749384,0.20357753958,0.021412239796804934,4.6983049709,0.012443438792983128
LA1589-S,sun,high,amphi,3.049998980728146,-2.5504048413019786,0.21859474817,0.00939448335151228,4.9695142862,0.006318904567888928
LA1589-S,sun,low,pseudohypo,3.0102112556085894,-3.2015396907673512,-0.097459712106,0.0325484890633311,5.1097510246,0.0448152660866948
LA1589-S,sun,high,pseudohypo,3.0102112556085894,-2.061922609646463,0.16384902838,0.010792913083970788,4.5653385872,0.008131216329648097
