accession,id,lighttreatment,lightintensity,leaftype,loggcl,loggi,loggmax,loglambdamean,loglambdasd,logtaumean,logtausd,initial_RH,median_RH,final_RH,initial_VPD,median_VPD,final_VPD
LA0716,E,sun,high,amphi,3.1951687988894255,-1.8516415010437877,1.3785213275075627,0.1552809448475,0.01472839707941533,5.68586720565,0.010440306985781241,0.1538894555666243,0.11453426164223639,0.09678742144186597,2.6635477340630382,2.7942627430028137,2.8572933493757353
LA0716,E,sun,low,pseudohypo,3.0699720568275883,-2.3676963684257184,0.765062368534708,0.19410103646405,0.03879978779301686,5.3323598173,0.02545245577111283,0.08827636153117045,0.07376485530170926,0.06039053914731545,2.8952683895479163,2.9270471493673558,2.9727378555915918
LA0716,E,sun,high,pseudohypo,3.0699720568275883,-1.227416167030204,0.765062368534708,0.3980401741725,0.0098924000328795645,5.527136224725,0.005650334331920257,0.20617475178921782,0.14726224157884965,0.09810388875399753,2.4875041372829605,2.700512925387981,2.866760317190158
LA0716,F,shade,low,amphi,3.001623428895188,-1.9966164029906082,0.927003015057436,0.0172441007693975,0.00683362405360667,4.934070632725,0.005725624278779309,0.0965303746348689,0.06469846955066906,0.04697087088382729,2.8813501685725393,2.9636924650278313,3.0257825461136743
LA0716,F,shade,high,amphi,3.001623428895188,-1.4983137840936334,0.927003015057436,0.1741747511155,0.021708814641838537,5.3794469883,0.017466646286195573,0.14935422429831355,0.11479952750562282,0.0882961850326902,2.724352238082265,2.8068327209819675,2.8954634248611866
LA0716,F,shade,low,pseudohypo,2.954004544680055,-1.9687165708940484,0.2295873911559714,0.013742788579462425,0.006991357849560509,5.54323186545,0.011611374654472782,0.10469170429404023,0.08586866624330283,0.07094208560707274,2.8274707512914485,2.8897570831135715,2.939389421386173
LA0716,F,shade,high,pseudohypo,2.954004544680055,-1.3178018074815512,0.2295873911559714,0.00984156293463375,0.017454143871116594,5.628390462675,0.019586247569822066,0.16313339348357497,0.1388828470001741,0.11643509287443475,2.6263161384370055,2.6973399032324883,2.7761415062780705
LA0716,G,shade,low,amphi,3.036014955584151,-1.8721228939499164,1.0433827753254268,0.07260770073975,0.010150390851526992,5.223973406,0.009277487222840906,0.127624410164334,0.08641267279641647,0.06066169949602364,2.762431697527542,2.8935514581842074,2.979505620311355
LA0716,G,shade,high,amphi,3.036014955584151,-1.0001634404300994,1.0433827753254268,0.090165480312725,0.02125143324852749,5.575016989175,0.020877431176104827,0.23890365407556147,0.17527516805837676,0.12717460779276815,2.367510064889862,2.5786596945052054,2.7439388675716825
LA0716,G,shade,low,pseudohypo,2.9921341676497053,-2.28874432392572,0.429629699288369,-0.0433621081582195,0.01469012408882826,5.44197088145,0.017811999422090264,0.09518250427168616,0.07316140408252589,0.05626051854833239,2.8722638618188783,2.9309237153608296,2.989030837111755
LA0716,G,shade,high,pseudohypo,2.9921341676497053,-1.7823112987526581,0.429629699288369,0.09180597486758825,0.03689486275925877,5.46035988915,0.04192963994806636,0.14939878683960045,0.12522247080110208,0.10471365781537932,2.729248335174926,2.7821272580414584,2.845395378390957
LA0716,H,shade,low,amphi,3.036454274165837,-1.4865609996900782,1.1004944810060235,0.1833626433375,0.010277980456662098,4.98581774895,0.00703590603872844,0.1760013517264365,0.10746416335816553,0.06375033469432595,2.5938683954241117,2.815105927978315,2.9636469194279464
LA0716,H,shade,high,amphi,3.036454274165837,-0.6691849581201588,1.1004944810060235,0.12144654170825,0.023317665852870446,5.82748343495,0.021172329449787523,0.3000084170120969,0.21139352088205182,0.1457226924735641,2.1440588258301503,2.447866130795735,2.678648791702777
LA0716,H,shade,low,pseudohypo,3.0052412555679564,-1.9704662871001757,0.604224257097733,-0.05687239654825,0.00868143460606361,5.391696131375,0.018535917601770462,0.11613660255499562,0.09498657762290946,0.07752185745060068,2.807659778544638,2.851100713927897,2.913577132733487
LA0716,H,shade,high,pseudohypo,3.0052412555679564,-1.2224638196330297,0.604224257097733,0.22869275093,0.020554382190855813,5.521283404,0.015951313765932222,0.21048081603111657,0.1641642609310039,0.12711774679031765,2.5016765544107997,2.6298033853782505,2.7581882881260826
LA0716,I,shade,low,amphi,3.08445457500664,-1.6273884176513114,0.9645189649568456,0.078634014682,0.006293238648175873,4.987094913475,0.004801379089392017,0.14871929613251592,0.105032111246318,0.07403641602223812,2.6738899336610347,2.8168493703628794,2.9259209547932654
LA0716,I,shade,high,amphi,3.08445457500664,-0.7293405226716889,0.9645189649568456,0.17952141687,0.02269930775797405,5.668931186425,0.0184620810467801,0.2804201497669069,0.20592317055571532,0.14665633298599196,2.210307943163947,2.4851041846728767,2.6925345365666824
LA0716,I,shade,low,pseudohypo,3.0027078185266656,-2.2704736239290413,0.3597309969427563,0.07931461704075,0.007063654603512824,5.104915149775,0.006416122417840483,0.09980207666217107,0.0766513772344177,0.06166938633136334,2.844588318026515,2.926713775471229,2.96850868838115
LA0716,I,shade,high,pseudohypo,3.0027078185266656,-1.601060172329043,0.3597309969427563,0.2588561807375,0.016055917410434602,5.654395349125,0.01212296564578247,0.17089652805294436,0.13137090588539352,0.1030941879917389,2.688097893760257,2.753471256152727,2.850408660228167
