accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA0444,shade,high,amphi,9,tau,172.6809824207727,155.90735765395206,192.0011338821554
LA0444,shade,high,amphi,9,lambda,1.1766428669899673,1.1263157361819522,1.2264467368758938
LA0444,shade,high,amphi,9,gcl,18.408474479989877,17.969525135763064,18.861800946654313
LA0444,shade,high,amphi,9,gi,0.3463490925688724,0.3032879333472066,0.3951778496937364
LA0444,shade,high,amphi,9,gmax,2.4450092667464483,2.3100463196980385,2.5806669062432634
LA0444,shade,low,pseudohypo,10,tau,126.15717479570353,113.74578115459634,140.30568301601107
LA0444,shade,low,pseudohypo,10,lambda,1.044340796680809,0.9985632632493995,1.0877808485472105
LA0444,shade,low,pseudohypo,10,gcl,17.336110765535025,16.908807132416396,17.771130187431282
LA0444,shade,low,pseudohypo,10,gi,0.13083965154894006,0.11455332885505962,0.14913478500340285
LA0444,shade,low,pseudohypo,10,gmax,1.6411729227441996,1.549538553867009,1.7311513880022
LA0444,shade,high,pseudohypo,9,tau,174.81426637829364,158.1495229401635,194.65833689003935
LA0444,shade,high,pseudohypo,9,lambda,1.1526137452726382,1.1027804356969426,1.201555822991643
LA0444,shade,high,pseudohypo,9,gcl,17.336110765535025,16.908807132416396,17.771130187431282
LA0444,shade,high,pseudohypo,9,gi,0.27900620718035274,0.2439051745465017,0.3175501497671432
LA0444,shade,high,pseudohypo,9,gmax,1.6411729227441996,1.549538553867009,1.7311513880022
LA0444,sun,low,amphi,9,tau,124.40697976199793,112.2724590171815,138.33496044581872
LA0444,sun,low,amphi,9,lambda,1.161705195979474,1.1125136959224884,1.2107883008537113
LA0444,sun,low,amphi,9,gcl,20.63683263229762,20.169187870470928,21.141772563537344
