accession,light_treatment,leaf_type,light_intensity,n_plant,trait,estimate,lowerCI,upperCI
LA1364,sun,amphi,high,8,lambda,1.4072305521335857,1.339771558723305,1.47619933083306
LA1364,sun,amphi,low,6,lambda,1.2648303385989375,1.1983162134605863,1.3432383657903304
LA1364,sun,pseudohypo,high,8,lambda,1.383952265008682,1.3182545816142555,1.4519869741626459
LA1364,sun,pseudohypo,low,7,lambda,1.187846715192579,1.1302797466357979,1.2569937459275635
LA1589,shade,amphi,high,10,lambda,1.1781940782574405,1.1362104412250364,1.2209729126247844
LA1589,shade,amphi,low,10,lambda,1.130088406494696,1.0870759421150629,1.1761148584063035
LA1589,shade,pseudohypo,high,10,lambda,1.1730177427312065,1.1283087875028577,1.2158662401294513
LA1589,shade,pseudohypo,low,10,lambda,1.1287869441416434,1.0876535648835945,1.166767314292687
LA1589,sun,amphi,high,9,lambda,1.32464316800174,1.279040412885918,1.371816338121318
LA1589,sun,amphi,low,6,lambda,1.223174915320877,1.1759702991703778,1.272656377401319
LA1589,sun,pseudohypo,high,9,lambda,1.3097239266652407,1.2609860540062794,1.3567099981572743
LA1589,sun,pseudohypo,low,6,lambda,1.1757251639038866,1.1311695108264281,1.218770268980517
LA1777,shade,amphi,high,10,lambda,1.191288570814143,1.1356891562002522,1.2450132328433188
LA1777,shade,amphi,low,9,lambda,1.077314200073214,1.0099033169711242,1.1522174405039114
LA1777,shade,pseudohypo,high,10,lambda,1.16306543595807,1.107629451680833,1.2230225539728539
LA1777,shade,pseudohypo,low,9,lambda,1.0291620442923033,0.9661124023484313,1.0941341031628309
LA1777,sun,amphi,high,10,lambda,1.3392795337627057,1.274857610583226,1.4059136810288781
LA1777,sun,amphi,low,9,lambda,1.165947693913847,1.0936134901558172,1.2441046815529926
LA1777,sun,pseudohypo,high,10,lambda,1.297673763027872,1.2327993945427662,1.3653901916815396
LA1777,sun,pseudohypo,low,7,lambda,1.073307596301898,0.9992889962680277,1.1362664543717862
LA1782,shade,amphi,high,10,lambda,1.2658354823154945,1.2116424751745336,1.327637598743659
LA1782,shade,amphi,low,10,lambda,1.1446482367005242,1.0830188674659793,1.2193261765315186
LA1782,shade,pseudohypo,high,10,lambda,1.2378119487600086,1.1711339795308802,1.3036578178567813
LA1782,shade,pseudohypo,low,10,lambda,1.071685706042781,1.0090501479190848,1.1341149973931648
LA1782,sun,amphi,high,10,lambda,1.4260235848202938,1.3608703039085361,1.4929449445393994
LA1782,sun,amphi,low,8,lambda,1.236253035053373,1.1720614482759684,1.3214229873884498
LA1782,sun,pseudohypo,high,10,lambda,1.380767481373348,1.306097511227073,1.4557360229235388
LA1782,sun,pseudohypo,low,8,lambda,1.1159551991806913,1.0506151893823186,1.1796372873808405
LA2133,shade,amphi,high,10,lambda,1.3168662071544812,1.268777204311551,1.3723799603585487
LA2133,shade,amphi,low,9,lambda,1.2196409668910908,1.1668110538355039,1.2838008862837795
LA2133,shade,pseudohypo,high,10,lambda,1.334780517541427,1.2807159636473264,1.3938323546238662
LA2133,shade,pseudohypo,low,9,lambda,1.175216542434313,1.1300160633136198,1.2318585075525117
LA2133,sun,amphi,high,11,lambda,1.4816780758435815,1.4278526868117367,1.541880193812397
LA2133,sun,amphi,low,8,lambda,1.3204726556925772,1.2593592858020304,1.3915922772737024
LA2133,sun,pseudohypo,high,11,lambda,1.4907214762309657,1.4345727921218898,1.5544376968626479
LA2133,sun,pseudohypo,low,8,lambda,1.2238004398995133,1.175449031721235,1.2797425358727825
LA2172,shade,amphi,high,10,lambda,1.2910244009510194,1.2426143841754946,1.3389700365828592
LA2172,shade,amphi,low,10,lambda,1.2163010980855575,1.1597571212931055,1.2783962504840287
LA2172,shade,pseudohypo,high,10,lambda,1.3207742332610475,1.2722804598275614,1.373303810151841
LA2172,shade,pseudohypo,low,10,lambda,1.1801001198396732,1.1317476443961876,1.2368124483297034
LA2172,sun,amphi,high,10,lambda,1.4526842369878843,1.3984154029446318,1.5081698532136367
LA2172,sun,amphi,low,10,lambda,1.3171066105113751,1.2522253560181105,1.3801880092135128
LA2172,sun,pseudohypo,high,10,lambda,1.474509476976381,1.4181887396249733,1.5316616027713077
LA2172,sun,pseudohypo,low,10,lambda,1.2284382593170562,1.1773200721918957,1.2887565232191933
LA2744,shade,amphi,high,9,lambda,1.2004157600541323,1.1409960329439364,1.2561133037884766
LA2744,shade,amphi,low,10,lambda,1.1787432523055696,1.1239830627160479,1.246494670748383
LA2744,shade,pseudohypo,high,9,lambda,1.2028818206881526,1.1408641728568123,1.2650043911015745
LA2744,shade,pseudohypo,low,10,lambda,1.1771171381871957,1.1210010717549568,1.2404178823007272
LA2744,sun,amphi,high,9,lambda,1.3506343216690753,1.2812980484106693,1.4102744093288253
LA2744,sun,amphi,low,10,lambda,1.2769709140378838,1.2134357116445937,1.348745398692994
LA2744,sun,pseudohypo,high,9,lambda,1.3436809085783263,1.2752071706370496,1.4146791681544002
LA2744,sun,pseudohypo,low,10,lambda,1.225715781767441,1.1682387605329725,1.2921455079870556
LA2933,shade,amphi,high,10,lambda,1.2044546447165205,1.1639652123902837,1.2454674163152133
LA2933,shade,amphi,low,9,lambda,1.1235491399949311,1.0759190854865106,1.1717308994581344
LA2933,shade,pseudohypo,high,10,lambda,1.1911443454728659,1.150563923908677,1.2348052501389044
LA2933,shade,pseudohypo,low,9,lambda,1.1459946008714585,1.1069002221997468,1.1917261477762258
LA2933,sun,amphi,high,10,lambda,1.352988500173077,1.3075532999419002,1.4018249206031377
LA2933,sun,amphi,low,10,lambda,1.2148440267418366,1.1682512919118477,1.2679958178702335
LA2933,sun,pseudohypo,high,10,lambda,1.3317380643573478,1.2827642110375015,1.3786252729895954
LA2933,sun,pseudohypo,low,10,lambda,1.1955181652628888,1.1509009134958084,1.2451651772420131
LA2951,shade,amphi,high,6,lambda,1.220127751369125,1.1671096927576983,1.2704961744310568
LA2951,shade,amphi,low,9,lambda,1.199971921775754,1.1418649889972312,1.2598344973795756
LA2951,shade,pseudohypo,high,6,lambda,1.2037811888079384,1.1483949732175578,1.2623401392830098
LA2951,shade,pseudohypo,low,9,lambda,1.1770202327119286,1.122486709864706,1.2351604211348755
LA2951,sun,amphi,high,10,lambda,1.3705820080194573,1.3138231173995742,1.4286522778552513
LA2951,sun,amphi,low,9,lambda,1.2975637259964985,1.2344255117728316,1.3660911286965718
LA2951,sun,pseudohypo,high,10,lambda,1.3434685412095684,1.2833586549926113,1.4082685124231777
LA2951,sun,pseudohypo,low,9,lambda,1.2255349922181842,1.1712040617814525,1.286763819189233
LA2964,shade,amphi,high,10,lambda,1.324374700637744,1.2620458197369688,1.3866124301950127
LA2964,shade,amphi,low,10,lambda,1.2320737409656268,1.166084360320197,1.3011664813023478
LA2964,shade,pseudohypo,high,10,lambda,1.25738579716023,1.1984425437983728,1.3198905071116935
LA2964,shade,pseudohypo,low,10,lambda,1.1855415649237393,1.1282741414889959,1.251997724331929
LA2964,sun,amphi,high,10,lambda,1.4887630002871848,1.4194539667434303,1.560190325741421
LA2964,sun,amphi,low,10,lambda,1.3344031583652802,1.2606327753997124,1.4121233539363338
LA2964,sun,pseudohypo,high,10,lambda,1.4027709486159898,1.3384674041362628,1.4740549491394255
LA2964,sun,pseudohypo,low,10,lambda,1.2339240874779038,1.1759635224846592,1.3042033471332175
LA3124,shade,amphi,high,10,lambda,1.1805772909943604,1.1447894607219467,1.221473794078837
LA3124,shade,amphi,low,10,lambda,1.1200848714316904,1.077850080259618,1.1644419281331664
LA3124,shade,pseudohypo,high,10,lambda,1.178945145288517,1.1359088716916692,1.2214850515385673
LA3124,shade,pseudohypo,low,10,lambda,1.1225267122996125,1.0849926721599665,1.1611917234971418
LA3124,sun,amphi,high,8,lambda,1.3290502860171813,1.2845779630217529,1.3748954944998841
LA3124,sun,amphi,low,8,lambda,1.2119892033737762,1.1658445287220822,1.2612584870609265
LA3124,sun,pseudohypo,high,8,lambda,1.3178061152682747,1.2698137123849296,1.3596432902310502
LA3124,sun,pseudohypo,low,8,lambda,1.169737306802584,1.1266539232071884,1.2123074144247414
LA3778,shade,amphi,high,9,lambda,1.2133913963861804,1.160696326805332,1.2768890131035942
LA3778,shade,amphi,low,10,lambda,1.155078003856719,1.0948567267422622,1.2227738521878322
LA3778,shade,pseudohypo,high,9,lambda,1.1882978903964323,1.1322332777373374,1.2537341659972494
LA3778,shade,pseudohypo,low,10,lambda,1.0927643760280423,1.0366647933878148,1.1494862373245356
LA3778,sun,amphi,high,9,lambda,1.366165520531406,1.3063011374280655,1.437849180692862
LA3778,sun,amphi,low,8,lambda,1.2483122946610323,1.1863324779755091,1.3258950882078595
LA3778,sun,pseudohypo,high,9,lambda,1.3279285375228087,1.2596364994608076,1.3967303695749638
LA3778,sun,pseudohypo,low,8,lambda,1.1376545457388034,1.0782200859582518,1.1977994630883964
LA4116,shade,amphi,high,8,lambda,1.2681356229400091,1.2034940913759058,1.3309649439008955
LA4116,shade,amphi,low,8,lambda,1.1250210011825883,1.0471113796186944,1.1939354659599806
LA4116,shade,pseudohypo,high,7,lambda,1.2086592936236027,1.1429351545658306,1.2745517477463375
LA4116,shade,pseudohypo,low,8,lambda,1.188671927986996,1.1238928732186269,1.2642413340030962
LA4116,sun,amphi,high,9,lambda,1.4253252567124528,1.3569295842436193,1.4971984340821283
LA4116,sun,amphi,low,7,lambda,1.2166603072563,1.1313793491607143,1.290905925334282
LA4116,sun,pseudohypo,high,8,lambda,1.3495944015339227,1.2780921167603467,1.425181599861049
LA4116,sun,pseudohypo,low,7,lambda,1.2378384524542905,1.1687805671383271,1.3160850860285884
LA4117A,shade,amphi,high,8,lambda,1.1886237484647433,1.1275099925753846,1.2525539786815738
LA4117A,shade,amphi,low,9,lambda,1.1523078036465053,1.0907536853542479,1.22130185155949
LA4117A,shade,pseudohypo,high,7,lambda,1.2181113689168228,1.1520016905108985,1.2862524808363427
LA4117A,shade,pseudohypo,low,9,lambda,1.1555964450679217,1.09979488672101,1.2281880632888607
LA4117A,sun,amphi,high,9,lambda,1.3360512531301794,1.2687538392966466,1.4088798506521165
LA4117A,sun,amphi,low,7,lambda,1.2473533869551228,1.1775642907723711,1.3154162893105705
LA4117A,sun,pseudohypo,high,9,lambda,1.3591429734110416,1.2875719240689767,1.4352372657067025
LA4117A,sun,pseudohypo,low,7,lambda,1.2056978458487162,1.1453157718269849,1.2796540725941121
LA4126,shade,amphi,high,10,lambda,1.2142698000331231,1.1650905649025616,1.2653138550879786
LA4126,shade,amphi,low,10,lambda,1.208618167273526,1.1507455434240599,1.2701542904694694
LA4126,shade,pseudohypo,high,9,lambda,1.2103077087127911,1.1581756360604505,1.2627502335253986
LA4126,shade,pseudohypo,low,10,lambda,1.1919744370674634,1.1385983554246037,1.2476431340185465
LA4126,sun,amphi,high,11,lambda,1.3662513819508089,1.3102291451654875,1.4203957229948367
LA4126,sun,amphi,low,11,lambda,1.308172503174343,1.249506186817268,1.3767569018571701
LA4126,sun,pseudohypo,high,11,lambda,1.3488368358729423,1.293601760654495,1.409550636292091
LA4126,sun,pseudohypo,low,11,lambda,1.2405840450997156,1.1876707904240043,1.3028598335453425
LA0107,shade,amphi,high,8,tau,236.39516684385572,209.48668075653305,267.12078382862234
LA0107,shade,amphi,low,8,tau,160.3593717469428,144.27775972623638,183.57508493325614
LA0107,shade,pseudohypo,high,8,tau,226.74510248071886,202.19907359524788,255.20285890150745
LA0107,shade,pseudohypo,low,8,tau,162.0592490914498,143.51107006006484,183.11578093737776
LA0107,sun,amphi,high,9,tau,247.35082672578736,219.85635644415547,278.7153123692233
LA0107,sun,amphi,low,9,tau,157.46148119282626,141.80317436352007,179.23228928114347
LA0107,sun,pseudohypo,high,9,tau,224.052292327288,198.2997622135063,252.13148818644848
LA0107,sun,pseudohypo,low,9,tau,162.19509132949827,144.06788933328662,183.94862551955404
LA0407,shade,amphi,high,10,tau,161.39099722418766,142.88367461677572,180.98762875318866
LA0407,shade,amphi,low,10,tau,130.24696577908185,116.91108124494552,145.7743119278483
LA0407,shade,pseudohypo,high,10,tau,173.13889956242716,152.87336172271947,193.6078336612195
LA0407,shade,pseudohypo,low,10,tau,144.36268010081884,126.89301203524772,163.0483380829746
LA0407,sun,amphi,high,8,tau,168.87680312509227,149.7816898243138,190.10989510616443
LA0407,sun,amphi,low,8,tau,127.90766481816478,114.65866051183929,142.07498495664734
LA0407,sun,pseudohypo,high,8,tau,170.99175090202124,151.2155243110956,191.3277337436453
LA0407,sun,pseudohypo,low,8,tau,144.60643047249334,127.69947179194384,164.38276277425697
LA0429,shade,amphi,high,11,tau,153.19222341202615,141.9437276634826,165.87150098632426
LA0429,shade,amphi,low,11,tau,135.8393129823743,125.78833538781953,146.2156734046834
LA0429,shade,pseudohypo,high,11,tau,167.96019226123605,155.93457761114263,181.42255746187735
LA0429,shade,pseudohypo,low,11,tau,142.26196756822458,132.47451370122005,153.6508707398607
LA0429,sun,amphi,high,10,tau,160.47336818651075,149.08109192390233,174.24252818243193
LA0429,sun,amphi,low,10,tau,133.00173206073507,122.69318245999801,143.19540408027189
LA0429,sun,pseudohypo,high,10,tau,165.8779321730161,153.8915973517479,179.0484425323915
LA0429,sun,pseudohypo,low,10,tau,142.50124905948368,132.43819432812444,154.65309519126714
LA0436,shade,amphi,high,8,tau,152.06182932317145,140.1224287449293,164.29837778485705
LA0436,shade,amphi,low,8,tau,134.0585557888087,124.39981050099243,144.85452720317872
LA0436,shade,pseudohypo,high,8,tau,165.53790387009792,153.0828925569737,178.057195880579
LA0436,shade,pseudohypo,low,8,tau,140.6217475277983,130.67727251041248,151.4908565919872
LA0436,sun,amphi,high,10,tau,158.7808187834186,148.1781451953516,171.8293538330129
LA0436,sun,amphi,low,8,tau,131.4999244640785,121.8078114823069,141.26843155520177
LA0436,sun,pseudohypo,high,10,tau,163.52964869798703,151.50802464189914,175.8118634289089
LA0436,sun,pseudohypo,low,8,tau,141.29115854351122,130.67811312080696,153.17304344515597
LA0444,shade,amphi,high,9,tau,186.11893431223243,166.64777819472351,210.31481786913858
LA0444,shade,amphi,low,10,tau,128.03018481680436,112.17329014498148,142.6755688573775
LA0444,shade,pseudohypo,high,9,tau,180.01430770837223,159.0098744100869,201.97240092854605
LA0444,shade,pseudohypo,low,10,tau,138.78312668319995,123.7652678618574,156.71943728432765
LA0444,sun,amphi,high,10,tau,195.28541917629076,172.99493335437893,219.670114211714
LA0444,sun,amphi,low,9,tau,125.22763122482836,109.39308303304244,140.63357902529955
LA0444,sun,pseudohypo,high,10,tau,177.90013084162172,157.27610033024564,199.94678834035037
LA0444,sun,pseudohypo,low,9,tau,139.25338815978915,123.5111930567922,156.4820646676203
LA0716,shade,amphi,high,9,tau,259.31951758569085,233.00518965148586,290.4008826864755
LA0716,shade,amphi,low,10,tau,166.26520907341563,150.3721254973435,184.780240446499
LA0716,shade,pseudohypo,high,9,tau,295.27098709299804,264.2972808400204,332.3632329489856
LA0716,shade,pseudohypo,low,10,tau,204.26383845935655,183.12627950409492,229.3909032785721
LA0716,sun,amphi,high,10,tau,271.5202666365949,243.98572746830362,302.7098106878748
LA0716,sun,amphi,low,9,tau,163.37325550831844,147.23781351536542,181.0137626137048
LA0716,sun,pseudohypo,high,10,tau,292.59627885799154,262.5070303844532,328.62291481525034
LA0716,sun,pseudohypo,low,9,tau,204.95783027450372,183.28415650758294,228.27577584015367
LA0750,shade,amphi,high,9,tau,237.6269602221931,211.0670876735883,265.3439927366697
LA0750,shade,amphi,low,10,tau,165.9792308221956,150.05504949458026,184.01253809351144
LA0750,shade,pseudohypo,high,9,tau,276.59442594916493,248.14842452957305,308.76764203374
LA0750,shade,pseudohypo,low,10,tau,208.73692144337554,186.89395716063294,235.43040423204246
LA0750,sun,amphi,high,11,tau,248.34494122327627,222.98294996588356,277.9038396184085
LA0750,sun,amphi,low,9,tau,163.1089242643998,147.4353593480828,178.85134047593195
LA0750,sun,pseudohypo,high,11,tau,273.15552742598265,244.84283700497028,303.58005085004504
LA0750,sun,pseudohypo,low,9,tau,209.83794965107668,187.14429056159713,236.41845292288474
LA1028,shade,amphi,high,10,tau,321.2245784986146,289.63246664249044,360.89737440836933
LA1028,shade,amphi,low,10,tau,183.6909261382968,165.22396080303133,203.42296482794058
LA1028,shade,pseudohypo,high,10,tau,291.27459859245005,263.0598444419793,327.4193011469208
LA1028,shade,pseudohypo,low,10,tau,181.59447923195722,162.33241884495857,205.1669173894321
LA1028,sun,amphi,high,7,tau,337.6186087811662,302.62412035870295,377.92745567590254
LA1028,sun,amphi,low,7,tau,180.37387840575676,162.60396878863168,200.4881177002332
LA1028,sun,pseudohypo,high,7,tau,288.4169296026069,259.90783902775615,321.93963677845585
LA1028,sun,pseudohypo,low,7,tau,183.0371308079918,161.9773263022997,205.42102379782435
LA1044,shade,amphi,high,10,tau,156.8641838908891,145.18510601860294,170.0399971789361
LA1044,shade,amphi,low,10,tau,137.81957331971728,127.44433695234596,148.23165640156992
LA1044,shade,pseudohypo,high,10,tau,170.16468016338203,157.29371924426536,182.78037604390636
LA1044,shade,pseudohypo,low,10,tau,143.70772938755664,132.83741502403595,154.57820747308602
LA1044,sun,amphi,high,11,tau,164.05122514521315,152.46056041195405,177.7489044797604
LA1044,sun,amphi,low,11,tau,135.24413288398935,124.75496966722761,146.22137551333802
LA1044,sun,pseudohypo,high,11,tau,168.11533412330948,156.6879476860475,180.14315471035096
LA1044,sun,pseudohypo,low,11,tau,144.27557065967827,132.96194622194292,156.28157026449682
LA1269,shade,amphi,high,10,tau,149.22639316293873,135.80336834015282,165.00048330211206
LA1269,shade,amphi,low,9,tau,136.15591732742865,125.1939367150806,147.7718890201839
LA1269,shade,pseudohypo,high,10,tau,158.72378574942434,143.69340305184377,174.4963257514172
LA1269,shade,pseudohypo,low,9,tau,134.3985154138313,122.2253792629655,146.3516463973098
LA1269,sun,amphi,high,9,tau,156.95172814076824,141.46372535884902,171.98616254372982
LA1269,sun,amphi,low,6,tau,133.4600052482531,122.89523057128199,145.14696774357242
LA1269,sun,pseudohypo,high,9,tau,156.88413182052616,142.47741649322407,171.66460709177233
LA1269,sun,pseudohypo,low,6,tau,134.66587034555826,121.50255018654441,147.67920026260666
LA1316,shade,amphi,high,9,tau,289.2074574696405,261.18058196394577,318.0950993080037
LA1316,shade,amphi,low,10,tau,168.8326496406515,154.3831686261768,183.48286015826073
LA1316,shade,pseudohypo,high,9,tau,263.2546169152779,237.9318637692987,291.7620578779416
LA1316,shade,pseudohypo,low,10,tau,169.83884468516248,154.237164206102,187.0644249554379
LA1316,sun,amphi,high,10,tau,302.2971762484131,274.5651552007955,335.3418587915317
LA1316,sun,amphi,low,9,tau,165.29414739643641,150.42152511637372,181.265512515518
LA1316,sun,pseudohypo,high,10,tau,259.6780758260371,236.92234147919245,286.83898260488536
LA1316,sun,pseudohypo,low,9,tau,170.47081111304888,154.2432414652068,188.85648693734572
LA1322,shade,amphi,high,10,tau,238.5461398241698,216.3153525759687,261.9336092917052
LA1322,shade,amphi,low,8,tau,152.663926332827,138.00700861047304,166.5868958788823
LA1322,shade,pseudohypo,high,10,tau,234.00421493775818,214.06582656639966,255.4943079976734
LA1322,shade,pseudohypo,low,8,tau,144.57155813754343,130.43147903473667,158.55624755842013
LA1322,sun,amphi,high,10,tau,249.47660456090787,226.8145627276973,274.86251931599367
LA1322,sun,amphi,low,9,tau,149.47325223387557,135.04615827464917,164.02577398807944
LA1322,sun,pseudohypo,high,10,tau,231.52497796893095,210.38202751732956,254.60874292995848
LA1322,sun,pseudohypo,low,9,tau,144.8011775253939,130.93608817251757,159.50193288456515
LA1358,shade,amphi,high,8,tau,171.0448375453965,150.60958661772224,192.85018015009447
LA1358,shade,amphi,low,9,tau,135.73407490516823,121.85777128380334,152.1450334725018
LA1358,shade,pseudohypo,high,8,tau,191.73972530410612,171.20570610418204,216.05489558039028
LA1358,shade,pseudohypo,low,9,tau,146.8346390974131,129.93338811254287,166.89556483032666
LA1358,sun,amphi,high,10,tau,178.41212544906094,158.65025447810325,200.44780302220653
LA1358,sun,amphi,low,8,tau,132.91692918652117,118.60154595352975,149.0089309185713
LA1358,sun,pseudohypo,high,10,tau,189.84818595815926,169.19379557139524,212.76490197652782
LA1358,sun,pseudohypo,low,8,tau,147.47984582656164,130.37736256360768,167.8669843207109
LA1360,shade,amphi,high,10,tau,177.20372422123774,158.67026771681824,198.69688089988227
LA1360,shade,amphi,low,10,tau,135.07166858773547,120.1095391908938,149.45932216275176
LA1360,shade,pseudohypo,high,10,tau,185.07218904132733,165.5002347921834,205.75068009598434
LA1360,shade,pseudohypo,low,10,tau,147.2898412948966,130.68271226764887,164.61708267227087
LA1360,sun,amphi,high,10,tau,185.41905694166047,166.4386474724886,206.94261734673682
LA1360,sun,amphi,low,9,tau,132.47221429480464,118.41109005812763,146.75630835189313
LA1360,sun,pseudohypo,high,10,tau,182.1564607465562,164.46314326418144,203.57151253500317
LA1360,sun,pseudohypo,low,9,tau,147.14215657260792,130.27793813233572,166.3223673118178
LA1364,shade,amphi,high,10,tau,197.81130475352748,174.03963036771762,221.95391738991444
LA1364,shade,amphi,low,10,tau,138.64823519613995,124.41415898056162,155.38016197871949
LA1364,shade,pseudohypo,high,10,tau,197.78664416641857,176.73760325574045,221.94324501347452
LA1364,shade,pseudohypo,low,10,tau,139.7353120637458,124.1024484289721,158.5327260331651
LA1364,sun,amphi,high,8,tau,207.03701112742672,183.0384857224879,232.8838169141332
LA1364,sun,amphi,low,6,tau,135.93655676245794,121.18778775365313,152.8266496226167
LA1364,sun,pseudohypo,high,8,tau,195.1931893606769,174.66919591893333,219.7891405284506
LA1364,sun,pseudohypo,low,7,tau,140.21072590647964,124.56620918106074,159.70859723837896
LA1589,shade,amphi,high,10,tau,141.38636425892193,127.88585599053022,155.0938746508024
LA1589,shade,amphi,low,10,tau,132.51282656431133,121.01920976688886,143.4678190415475
LA1589,shade,pseudohypo,high,10,tau,143.365774767977,129.52167420325827,157.67682832322376
LA1589,shade,pseudohypo,low,10,tau,132.02680035890975,119.8948265425029,143.7224182896681
LA1589,sun,amphi,high,9,tau,147.7923288596971,133.87204105811455,161.56331673398583
LA1589,sun,amphi,low,6,tau,129.9666283498422,118.1834385600506,141.48048680065463
LA1589,sun,pseudohypo,high,9,tau,141.54538485052427,128.3574467490326,155.27666935825252
LA1589,sun,pseudohypo,low,6,tau,131.96335455024152,119.21663033106758,145.06417820373005
LA1777,shade,amphi,high,10,tau,151.95432769444955,133.98648216545908,170.5975028338935
LA1777,shade,amphi,low,9,tau,130.9267260394401,115.91757188832196,149.96893206089536
LA1777,shade,pseudohypo,high,10,tau,159.3354343446655,142.35444961394916,178.44872891656752
LA1777,shade,pseudohypo,low,9,tau,143.65899271037284,124.52810227276736,165.69789571739358
LA1777,sun,amphi,high,10,tau,159.28695881552198,140.5941113346341,177.52857505785278
LA1777,sun,amphi,low,9,tau,128.39331642034296,112.87838422133176,146.84497706775906
LA1777,sun,pseudohypo,high,10,tau,157.55346092259057,139.74482028527285,177.05783050722093
LA1777,sun,pseudohypo,low,7,tau,144.0731348426632,124.47217456430276,166.46953060421734
LA1782,shade,amphi,high,10,tau,180.3600309222047,160.23278241493745,201.7349426480342
LA1782,shade,amphi,low,10,tau,126.93032876180791,112.22376164121656,142.87144901245136
LA1782,shade,pseudohypo,high,10,tau,178.39404240544778,157.54781728539263,200.64001476819678
LA1782,shade,pseudohypo,low,10,tau,128.71967077532014,112.15291723145435,145.70365949069742
LA1782,sun,amphi,high,10,tau,188.4540474381718,168.2769986398276,210.8429727970661
LA1782,sun,amphi,low,8,tau,124.38117745807939,109.73138413167949,139.85394282593614
LA1782,sun,pseudohypo,high,10,tau,176.17800352780984,155.00614460206984,197.85653732298582
LA1782,sun,pseudohypo,low,8,tau,129.02146908116333,112.8831028491911,147.3008577585929
LA2133,shade,amphi,high,10,tau,216.4988840660652,196.057818583174,239.16003898004524
LA2133,shade,amphi,low,9,tau,145.06042431051083,131.87141945373372,160.38614557800747
LA2133,shade,pseudohypo,high,10,tau,217.06025764649416,198.55971606808058,237.5590145680857
LA2133,shade,pseudohypo,low,9,tau,139.1197565338096,125.18302964345277,153.73182584906138
LA2133,sun,amphi,high,11,tau,226.3293676933391,205.276365696069,250.44268195450448
LA2133,sun,amphi,low,8,tau,141.97587268559718,129.33825704291897,157.11663692070596
LA2133,sun,pseudohypo,high,11,tau,214.44491852529802,195.37272129768445,234.57055232397317
LA2133,sun,pseudohypo,low,8,tau,139.66121952791212,125.59698205363196,155.46942741333885
LA2172,shade,amphi,high,10,tau,225.33094529152027,203.81419744937833,247.90680642563834
LA2172,shade,amphi,low,10,tau,148.9991469408686,135.37658703463867,164.04985735742048
LA2172,shade,pseudohypo,high,10,tau,215.7737354315061,194.92703323513948,237.42890884803214
LA2172,shade,pseudohypo,low,10,tau,141.01430117389015,127.45776272876697,157.19062264023148
LA2172,sun,amphi,high,10,tau,235.34979139829034,213.77963910849564,260.0973943560636
LA2172,sun,amphi,low,10,tau,146.42226267963963,132.9503694633745,159.50024884174255
LA2172,sun,pseudohypo,high,10,tau,212.87025209259903,193.24864134692433,233.9189374415354
LA2172,sun,pseudohypo,low,10,tau,141.75410582583513,127.49489937993391,157.32024007937457
LA2744,shade,amphi,high,9,tau,233.03593799645085,205.60831646593917,263.48381883499843
LA2744,shade,amphi,low,10,tau,156.55152906694576,140.48430742350558,173.78864238795057
LA2744,shade,pseudohypo,high,9,tau,223.47519839584834,198.5598410614611,251.13665457106856
LA2744,shade,pseudohypo,low,10,tau,163.02708676934068,145.7462402107185,181.61797726179722
LA2744,sun,amphi,high,9,tau,244.19279164556443,215.91389616180103,276.419615810776
LA2744,sun,amphi,low,10,tau,153.75903920719793,137.81305236171514,170.86168697344146
LA2744,sun,pseudohypo,high,9,tau,220.25304028232082,195.75831116923953,249.27692403280963
LA2744,sun,pseudohypo,low,10,tau,163.60175802745508,146.48622024908215,182.83851615272596
LA2933,shade,amphi,high,10,tau,143.46406059258942,130.69988954153254,157.77548358580154
LA2933,shade,amphi,low,9,tau,124.1348072100697,112.2475846728758,135.2542723003042
LA2933,shade,pseudohypo,high,10,tau,153.15473190595404,139.76897430206364,166.8851966819804
LA2933,shade,pseudohypo,low,9,tau,132.56195035394484,120.38804460394618,144.79367239974448
LA2933,sun,amphi,high,10,tau,150.21906802180743,136.35330166092416,165.28825444941793
LA2933,sun,amphi,low,10,tau,121.84378698167087,110.03991964811996,132.60770562291145
LA2933,sun,pseudohypo,high,10,tau,150.89292851767456,138.2085987904577,165.34195169735742
LA2933,sun,pseudohypo,low,10,tau,132.854931542539,120.2205633387733,145.42743143953277
LA2951,shade,amphi,high,6,tau,245.9503693578175,219.3682279938605,273.58562864869316
LA2951,shade,amphi,low,9,tau,192.39133868719884,168.10935134125677,216.0253612745792
LA2951,shade,pseudohypo,high,6,tau,240.89572897220506,216.7196333584335,270.6645140649674
LA2951,shade,pseudohypo,low,9,tau,186.35172087094725,167.93306914075393,207.88998615265083
LA2951,sun,amphi,high,10,tau,256.9567468405952,229.74775512812914,287.13520574971625
LA2951,sun,amphi,low,9,tau,187.56459448450948,166.8080469639284,212.99356764421927
LA2951,sun,pseudohypo,high,10,tau,238.23156134661457,213.34744995277632,267.0373355206117
LA2951,sun,pseudohypo,low,9,tau,187.17730723308136,167.17617435750427,208.44883557511966
LA2964,shade,amphi,high,10,tau,260.54758957054617,232.05578758778694,290.6909981589826
LA2964,shade,amphi,low,10,tau,157.8833341853612,140.61077631660044,176.26373620139972
LA2964,shade,pseudohypo,high,10,tau,240.44919083332965,215.2950430177853,269.36970094536946
LA2964,shade,pseudohypo,low,10,tau,148.5636148735756,131.70535927188038,167.77892621678
